V,n,p,neff_re,neff_im,d_neff,d_phi,C_total_pF_cm
0.0,17682367095919.91,16977197652048.514,2.913235991376628,1.6245869582545103e-09,0.0,0.0,0.6626178975221173
0.10416666666666667,17682388648008.688,16977219180539.22,2.913235980118298,1.686223248569645e-09,-1.1258330268049122e-08,-3.4986356032041265e-05,0.6737974456710188
0.20833333333333334,17682410926359.555,16977241436460.58,2.913235942955639,1.8868373068933233e-09,-4.842098899615621e-08,-0.00015047293160787935,0.7078623594771675
0.3125,17682434691440.273,16977265181469.123,2.9132358041472104,2.7907305846854273e-09,-1.872294177474032e-07,-0.0005818336212406673,0.8024098743004309
0.4166666666666667,17682463113675.637,16977293587655.424,2.913235241512697,7.824777886037e-09,-7.498639309488908e-07,-0.002330275079797422,1.3574617308109824
0.5208333333333334,17682522963707.582,16977353421904.568,2.9132326904420176,4.137232783117554e-08,-3.3009346105394854e-06,-0.010257975274590516,7.132196643207819
0.625,17682926833245.066,16977757277881.422,2.9132194253942734,2.9406487442310103e-07,-1.656598235477702e-05,-0.05148040099068564,66.83671127278592
0.7291666666666667,17686868122707.95,16981699136674.158,2.9131506700086423,2.1383191208693292e-06,-8.532136798589107e-05,-0.26514444739348164,605.4891212887613
0.8333333333333334,17722290930011.94,17017125803082.172,2.912860502998793,1.2615736250394866e-05,-0.00037548837783507594,-1.1668666454131313,2489.6088216300964
0.9375,17848730018288.0,17143564659653.613,2.9122470771208717,3.974850366503243e-05,-0.0009889142557564234,-3.07314720862694,5117.094595884103
1.0416666666666667,18054984471024.26,17349815437795.316,2.91147261297523,7.847403244114169e-05,-0.0017633784013981746,-5.479869847628734,7113.525039509425
1.1458333333333335,18311225330776.258,17606051247089.293,2.910614569551007,0.00012479127518424577,-0.002621421825621084,-8.146323221803595,8443.581414877397
1.25,18603955744982.61,17898775208701.1,2.9096960923666666,0.000177102944466473,-0.0035398990099615446,-11.000580381929565,9462.652158721545
1.3541666666666667,18926453643885.414,18221265214492.19,2.90872796198007,0.00023454272151818276,-0.004508029396558033,-14.009139696184947,10305.99292379692
1.4583333333333335,19274015856787.766,18568818190975.13,2.90771845312584,0.00029643509759226126,-0.0055175382507881565,-17.146286622121888,11009.876430639539
1.5625,19642278509264.074,18937070428740.418,2.9066763417368717,0.0003620902141814598,-0.006559649639756415,-20.38474909492394,11575.528419852315
1.6666666666666667,20026618075556.2,19321398594176.758,2.9056117881387205,0.00043072673002073574,-0.00762420323790769,-23.69295291497096,11993.082520100055
1.7708333333333335,20422029195201.098,19716797525445.984,2.9045362646242636,0.0005014624710958608,-0.008699726752364523,-27.035246816617125,12252.976811062234
1.875,20823266666741.523,20118022214373.42,2.90346194576036,0.0005733484070080359,-0.009774045616268268,-30.373797149533196,12352.216986678204
1.9791666666666667,21225130462026.777,20519872812881.55,2.902400831761964,0.0006454279510437586,-0.010835159614664303,-33.671312078885116,12297.175705138503
2.0833333333333335,21622789718526.797,20917518619785.69,2.901363855145433,0.0007168031799923898,-0.011872136231195096,-36.89381774704887,12103.440329741774
2.1875,22012057852176.625,21306773190208.38,2.9003601791454137,0.0007866912915845377,-0.012875812231214478,-40.01283851135782,11793.469789981866
2.291666666666667,22389564206722.844,21684265983617.203,2.8993968051025107,0.0008544605814848769,-0.013839186274117399,-43.00661702509377,11393.20434714682
2.3958333333333335,22752808746025.027,22047497056723.28,2.898478498684883,0.0009196431476748642,-0.014757492691745089,-45.860343511055,10928.763209846045
2.5,23100118994834.277,22394794006280.457,2.897607965304476,0.0009819280007962992,-0.015628026072151968,-48.565610638554986,10683.68083442365
