V,n,p,neff_re,neff_im,d_neff,d_phi,C_total_pF_cm
0.0,17653721171605.504,16937701878046.5,4.089762960531826,0.1713647329910507,0.0,0.0,0.8900415406315303
0.10416666666666667,17653750119638.44,16937730796704.877,4.08976295931392,0.17136473319121584,-1.2179057762295997e-09,-4.961746934913696e-06,0.9011822325602156
0.20833333333333334,17653779791443.84,16937760440231.002,4.089762958106305,0.17136473338968775,-2.425521117288554e-09,-9.881570647059744e-06,0.9342923767574499
0.3125,17653810890462.74,16937791513263.13,4.089762956913525,0.17136473358572338,-3.6183012142032567e-09,-1.4740955589148134e-05,1.0194898365860046
0.4166666666666667,17653846097885.035,16937826699520.688,4.089762955742226,0.17136473377821293,-4.789599827859092e-09,-1.9512824989560504e-05,1.4344243341579266
0.5208333333333334,17653904170591.074,16937884753395.643,4.089762954577445,0.17136473396879331,-5.9543809882711685e-09,-2.4258142291865763e-05,5.617482364502939
0.625,17654211337743.93,16938191908979.318,4.089762952720523,0.17136473422601478,-7.811302715765578e-09,-3.182323958395143e-05,58.38483741876303
0.7291666666666667,17657699772205.32,16941681016228.69,4.089762917756029,0.17136473740545777,-4.277579712663737e-08,-0.00017426855543673113,574.2161011299156
0.8333333333333334,17691542986955.31,16975526405910.678,4.089762010483183,0.17136480885100172,-9.500486433111632e-07,-0.0038704972387612804,2224.6809151726393
0.9375,17802339486334.355,17086319763651.656,4.089755883718317,0.17136521398861698,-7.076813508533064e-06,-0.0288309312758364,4363.779349469849
1.0416666666666667,17975261188199.79,17259236714596.604,4.0897391004809265,0.171366201124979,-2.38600508994935e-05,-0.0972058239053201,5930.3176727122145
1.1458333333333335,18187908383198.516,17471878609726.621,4.0897080125451515,0.1713679152947382,-5.4947986674491744e-05,-0.22385804368698575,7004.528941826922
1.25,18430671494759.926,17714635388492.395,4.089660013116579,0.17137046904043315,-0.00010294741524674578,-0.41940766849728156,7862.885038455988
1.3541666666666667,18699126474979.824,17983082777142.99,4.089593239426328,0.1713739448035463,-0.0001697211054976222,-0.6914436169274196,8612.544499639142
1.4583333333333335,18990630501810.05,18274577939419.36,4.089506462321846,0.1713783944310029,-0.0002564982099801938,-1.044973455270115,9288.967039043602
1.5625,19303064816724.812,18587002189800.16,4.08939899111752,0.1713838429280931,-0.0003639694143062755,-1.482811036028819,9900.157066562217
1.6666666666666667,19634306951045.254,18918233163596.76,4.089270591335115,0.1713902930687676,-0.0004923691967109178,-2.0059116233025884,10442.379291737137
1.7708333333333335,19981995272773.68,19265909343564.996,4.089121423274648,0.1713977290283251,-0.000641537257178193,-2.61362215498414,10906.987245657143
1.875,20343445149762.855,19627346215686.566,4.0889519998753805,0.17140611871314282,-0.0008109606564454808,-3.3038529170218824,11284.295280178289
1.9791666666666667,20715665229110.207,19999552544852.758,4.088763153624712,0.1714154153552225,-0.000999806907113765,-4.073212356570726,11566.235968823505
2.0833333333333335,21095446370915.04,20379319305721.848,4.0885560005679125,0.1714255591363738,-0.001206959963913512,-4.917153706299884,11748.204676938758
2.1875,21479497853233.86,20763355884954.164,4.088331893581094,0.17143647935691217,-0.0014310669507322515,-5.830165350257305,11830.079665667903
2.291666666666667,21864602628421.867,21148445335073.402,4.088092363569852,0.17144809726338933,-0.0016705969619739136,-6.806010380549783,11816.378652953505
2.3958333333333335,22247763706653.844,21531590755988.426,4.08783905297204,0.17146032931190064,-0.0019239075597861088,-7.8379975069815355,11715.648232411155
2.5,22626319714292.8,21910130852084.645,4.087573648934986,0.1714730904733303,-0.0021893115968403265,-8.919253292995009,11644.816167058147
