V,n,p,neff_re,neff_im,d_neff,d_phi,C_total_pF_cm
0.0,14401493731219.08,13807280623317.785,2.883725677780621,2.772609779599777e-09,0.0,0.0,0.9581094309043472
0.10416666666666667,14401524936636.29,13807311710074.768,2.8837256479739457,3.0807403873880107e-09,-2.980667535013026e-08,-9.621591007649836e-05,0.9692994414652999
0.20833333333333334,14401556867165.219,13807343526773.209,2.8837255785480482,3.648895638276435e-09,-9.92325728255139e-08,-0.0003203226187249862,1.00316801959031
0.3125,14401590268896.852,13807376821195.73,2.8837253759463737,5.238975811419376e-09,-3.0183424737373343e-07,-0.0009743205661879288,1.091626376101886
0.4166666666666667,14401627942604.203,13807414397083.172,2.883724696228306,1.1727212231688137e-08,-9.815523149825367e-07,-0.0031684496229240073,1.4958948705961745
0.5208333333333334,14401687620612.799,13807473982842.963,2.883722049988498,4.6868756635107973e-08,-3.627792123150897e-06,-0.011710508354155985,5.48407291127957
0.625,14401984596719.848,13807770844861.826,2.883708784264437,3.0095894153446264e-07,-1.689351618416879e-05,-0.05453224873148257,61.31235278115376
0.7291666666666667,14405673943163.2,13811460193776.22,2.883640483503916,2.1343022344207614e-06,-8.519427670483637e-05,-0.27500701672281713,473.0395376664761
0.8333333333333334,14432739182979.125,13838526270567.025,2.8834065622110816,1.0390176283417285e-05,-0.0003191155695394521,-1.0301046521340493,1413.878858872645
0.9375,14497598753310.357,13903384086751.432,2.883007300949011,2.724024010942146e-05,-0.0007183768316099126,-2.3189194977063115,2407.6197809642817
1.0416666666666667,14589274231502.045,13995057487632.791,2.882519411760027,5.0221674089565246e-05,-0.00120626602059426,-3.893825178504036,3100.6610631211415
1.1458333333333335,14699192809042.203,14104973452074.045,2.8819787481235752,7.760149513604591e-05,-0.0017469296570458148,-5.639086708526642,3605.862158582757
1.25,14823715114616.102,14229492051190.35,2.881397391258186,0.00010863144593398217,-0.002328286522434997,-7.515705929744013,4031.431873825824
1.3541666666666667,14961303588364.822,14367075562050.89,2.880779098470021,0.00014301422414422698,-0.0029465793106000504,-9.511554262650295,4422.811319576269
1.4583333333333335,15111272958640.336,14517038729138.654,2.8801247918774058,0.00018064273399223744,-0.0036008859032152785,-11.623655110464297,4798.626428440777
1.5625,15273296525524.941,14679054926408.172,2.8794344668701157,0.00022148966548651483,-0.0042912109105053275,-13.852023354985308,5166.540969933773
1.6666666666666667,15447187248064.715,14852937198629.34,2.878707941553004,0.00026555613717635325,-0.005017736227617142,-16.197246153516048,5529.1215938288005
1.7708333333333335,15632785294653.494,15038525796609.564,2.8779452017693075,0.00031284412646455254,-0.0057804760113135956,-18.659369204069055,5886.1785147611745
1.875,15829891290676.684,15235621420715.28,2.877146589927212,0.0003633392966331157,-0.006579087853408883,-21.23728721345654,6235.811680717518
1.9791666666666667,16038221878944.602,15443940780839.225,2.8763129243436105,0.0004169989700097837,-0.007412753437010533,-23.928358655791598,6574.957419496143
2.0833333333333335,16257378505600.395,15663085382883.924,2.8754455788339657,0.0004737432577277713,-0.008280098946655379,-26.728148856508444,6899.747921117382
2.1875,16486826351956.428,15892520461341.184,2.8745465302956483,0.0005334487759632922,-0.009179147484972727,-29.63027639341173,7205.81621463646
2.291666666666667,16725882948658.117,16131563594093.594,2.8736183734540135,0.000595945009279945,-0.010107304326607558,-32.62636549635938,7488.601508205396
2.3958333333333335,16973716959569.22,16379383486752.898,2.8726642995662486,0.0006610136013656892,-0.011061378214372475,-35.706114791214006,7743.668805675839
2.5,17229357576223.295,16635009367380.725,2.8716880370549736,0.0007283908079988076,-0.012037640725647503,-38.85748893450584,7863.736643011373
