V,n,p,neff_re,neff_im,d_neff,d_phi,C_total_pF_cm
0.0,82901489481202.3,112845270720889.88,3.778691867913384,0.17985512924469935,0.0,0.0,0.6545673854828868
0.10416666666666667,82901510961278.52,112845291797983.3,3.7786918549049493,0.17985513042169635,-1.3008434773809086e-08,-5.141713060015798e-05,0.6664227672579116
0.20833333333333334,82901533204387.86,112845313653615.97,3.7786918421361726,0.1798551315770091,-2.5777211476452067e-08,-0.0001018869888682642,0.7019152637865057
0.3125,82901556972553.05,112845337057760.84,3.778691829710694,0.17985513270125997,-3.8202689900401765e-08,-0.00015099992658925576,0.7950303829444734
0.4166666666666667,82901585240489.53,112845364996459.34,3.7786918177656164,0.17985513378204446,-5.01477677161688e-08,-0.00019821403318714747,1.2419385169522204
0.5208333333333334,82901638040892.92,112845417480473.97,3.7786918061483123,0.1798551348331715,-6.176507172384049e-08,-0.00024413258125004304,5.228611722594588
0.625,82901925549087.97,112845704571769.14,3.778691793175997,0.17985513600689876,-7.473738694585563e-08,-0.0002954069457339003,39.82494057038041
0.7291666666666667,82904227879414.31,112848006136298.0,3.778691776021603,0.17985513755893393,-9.189178085122762e-08,-0.00036321139162887647,295.3339499835888
0.8333333333333334,82921127874636.97,112864904944833.08,3.778691755265219,0.17985513943217957,-1.1264816501821429e-07,-0.00044525306182656633,1715.7312233892994
0.9375,83015778574053.3,112959554442218.5,3.77869172083715,0.1798551424171047,-1.4707623385845636e-07,-0.0005813334237340593,5116.7651579472795
1.0416666666666667,83253798462138.25,113197574695768.16,3.7786916156600183,0.17985515107148287,-2.522533657511872e-07,-0.0009970564850178619,8040.73968624819
1.1458333333333335,83538552011254.69,113482329960066.89,3.7786914256904045,0.17985516652171926,-4.4222297956864054e-07,-0.0017479302537344212,8566.386089910666
1.25,83810746301514.2,113754526369912.98,3.778691187978997,0.1798551858012359,-6.799343870156349e-07,-0.00268750820406999,8054.253644874243
1.3541666666666667,84062202956810.58,114005985209052.6,3.7786909240855957,0.17985520718185197,-9.438277883688784e-07,-0.0037305730860355325,7440.312043341656
1.4583333333333335,84294481370924.31,114238265784904.47,3.7786906440934027,0.17985522985498453,-1.2238199813552342e-06,-0.00483727004105963,6892.180017027423
1.5625,84510300859115.77,114454087394799.31,3.7786903532259535,0.17985525340168418,-1.5146874305926872e-06,-0.005986952526679512,6423.775401494101
1.6666666666666667,84712125650005.23,114655914267507.33,3.778690054489278,0.17985527758083222,-1.813424105989725e-06,-0.0071677389103628406,6024.532509398104
1.7708333333333335,84901988111799.77,114845778775879.27,3.7786897497599314,0.1798553022418931,-2.1181534526348855e-06,-0.008372211922419702,5681.899095296019
1.875,85081536377290.81,115025329057971.75,3.7786894402841384,0.1798553272848935,-2.4276292456271165e-06,-0.0095954457351384,5385.232598687438
1.9791666666666667,85252110880878.05,115195905552982.33,3.7786891269298692,0.17985535264018357,-2.740983514826212e-06,-0.010834009610322376,5126.097326842079
2.0833333333333335,85414811303298.39,115358607945754.42,3.778688810324457,0.17985537825740525,-3.0575889269357504e-06,-0.012085423950803113,4897.892998207353
2.1875,85570548957572.23,115514347552754.22,3.778688490934358,0.17985540409907202,-3.376979026192828e-06,-0.013347845043843648,4695.438065333989
2.291666666666667,85720086643013.28,115663887176175.3,3.7786881691135523,0.17985543013666988,-3.698799831752808e-06,-0.014619873744993855,4514.628933992022
2.3958333333333335,85864068875025.72,115807871333835.84,3.778687845133834,0.179855456348203,-4.022779549917033e-06,-0.015900435762661914,4352.181822293551
2.5,86003044955902.61,115946849330064.45,3.7786875192038165,0.17985548271661475,-4.348709567558728e-06,-0.01718870653274225,4275.182654895591
