V,n,p,neff_re,neff_im,d_neff,d_phi,C_total_pF_cm
0.0,27340921928873.76,32456760359546.375,2.867150826409596,7.709409186214358e-06,0.0,0.0,1.228175151342251
0.10416666666666667,27340962085813.523,32456800053297.98,2.8671506630286814,7.711693601887974e-06,-1.633809145751286e-07,-0.0007344865720881358,1.2432583450559072
0.20833333333333334,27341003214249.594,32456840736842.668,2.8671503960890634,7.714987756317542e-06,-4.3032053254066227e-07,-0.001934526157273981,1.2884133987294248
0.3125,27341046280604.25,32456883392756.008,2.8671498925970806,7.720675040136404e-06,-9.338125153135479e-07,-0.004197998004413532,1.3910851618293036
0.4166666666666667,27341094045178.688,32456930790719.47,2.8671487928298327,7.733637660688583e-06,-2.0335797632498043e-06,-0.009142053300786988,1.7249601296022194
0.5208333333333334,27341158792194.12,32456995180214.656,2.867145840393963,7.775946639905118e-06,-4.986015632812979e-06,-0.022414867367134637,4.14068715445348
0.625,27341363658453.65,32457199596955.2,2.867133189897037,8.024775990662889e-06,-1.7636512558816264e-05,-0.07928577022965362,27.411843348417495
0.7291666666666667,27342941584962.168,32458776788893.156,2.8670628075149547,9.968046062872805e-06,-8.8018894641273e-05,-0.395693073283217,252.92924766911838
0.8333333333333334,27357808609039.195,32473643400504.33,2.866690603283204,2.4091964861081762e-05,-0.0004602231263919343,-2.0689546718375054,2009.9836301131588
0.9375,27473618232049.656,32589461206351.29,2.8652842842316053,9.323904718266077e-05,-0.0018665421779906488,-8.391127993960769,6019.5134052042595
1.0416666666666667,27749159898081.41,32865018103883.375,2.863316456454843,0.00020591964690754716,-0.0038343699547529475,-17.23759015248502,9107.265368106293
1.1458333333333335,28065720276232.19,33181589986761.92,2.861675508911682,0.00030739389139330524,-0.005475317497913856,-24.614546874063922,9754.557299283228
1.25,28383349194395.13,33499227933670.17,2.8603234880550255,0.00039453003974558755,-0.0068273383545705,-30.692620111564175,9692.584500974477
1.3541666666666667,28695882404096.387,33811768572832.008,2.859163685244573,0.0004713030207599985,-0.007987141165022749,-35.90656809785446,9519.368352213662
1.4583333333333335,29002250983397.19,34118143313455.87,2.8581376053374488,0.0005405551582749238,-0.009013221072147193,-40.51935849404112,9326.73171006216
1.5625,29302260951330.043,34418158374530.61,2.8572099745489186,0.0006041156865513621,-0.009940851860677391,-44.689566255472506,9130.99118748978
1.6666666666666667,29595904299938.02,34711805923953.027,2.856358250134565,0.0006631978286252222,-0.010792576275031163,-48.51853334804445,8935.97926005403
1.7708333333333335,29883236239377.04,34999141331901.66,2.8555672033640156,0.0007186418103605946,-0.01158362304558036,-52.074721244121505,8743.27805938178
1.875,30164351644450.984,35280259610365.23,2.8548260534492194,0.0007710534835521905,-0.012324772960376595,-55.40659548253985,8553.983445972855
1.9791666666666667,30439376997527.93,35555287353628.27,2.854126866369203,0.000820885271435716,-0.013023960040392968,-58.54982382708062,8368.963640428527
2.0833333333333335,30708463645601.484,35824375997464.24,2.8534636119308368,0.0008684852585505075,-0.013687214478759202,-61.53151529407169,8188.879766690844
2.1875,30971781075645.734,36087695098449.484,2.8528315819844945,0.0009141281186055256,-0.014319244425101463,-64.37283559120169,8014.194655792565
2.291666666666667,31229510743107.24,36345426166489.85,2.8522270165985972,0.0009580353003384159,-0.014923809810998723,-67.09068766740997,7845.19601139592
2.3958333333333335,31481840853639.125,36597757450004.01,2.8516468551938727,0.0010003886305901357,-0.015503971215723222,-69.69883050050684,7682.027333570085
2.5,31728962202755.414,36844879778350.82,2.8510885656337486,0.0010413397490035762,-0.01606226077584738,-72.20864742933563,7601.910427743741
