sim_id,w_r,h_si,doping,S,lambda,length,v_pi_V,v_pi_l_Vmm,loss_at_v_pi_dB_per_cm,C_at_v_pi_pF_per_cm,max_dphi_rad,cost
14.0,4.798e-07,7.857e-08,5.323e+17,8.394e-08,1.31e-06,0.000338,1.772477,0.5990974,86791.99,6314.187,172.141,564963700.0
15.0,4.603e-07,1.211e-07,8.049e+17,4.394e-07,1.277e-06,0.0008191,0.8999049,0.7371121,12.96787,4274.769,64.68537,12.99276
16.0,4.384e-07,9.121e-08,9.396e+17,7.889e-07,1.349e-06,0.0005338,0.9822765,0.5243392,22.66415,4159.489,36.24572,38.71723
17.0,3.776e-07,1.001e-07,2.561e+17,2.165e-07,1.332e-06,0.00091,0.934561,0.8504505,11.82041,2464.743,54.0128,10.98544
18.0,3.856e-07,1.096e-07,3.458e+17,5.999e-07,1.299e-06,0.0001335,,,,,0.1461267,1000000000.0
