sim_id,w_r,h_si,doping,S,lambda,length,v_pi_V,v_pi_l_Vmm,loss_at_v_pi_dB_per_cm,C_at_v_pi_pF_per_cm,max_dphi_rad,cost
21.0,4.391e-07,8.53e-08,5.636e+17,3.376e-07,1.337e-06,0.0005657,2.380062,1.346401,77277.94,7617.584,3.584485,447891000.0
22.0,4.359181e-07,8.767745e-08,2.901509e+17,2.315553e-07,1.315528e-06,0.0004267226,,,,,2.74703,1000000000.0
