V,n,p,neff_re,neff_im,d_neff,d_phi,C_total_pF_cm
0.0,50834293483339.24,66846531350854.516,2.71264434309948,3.373026540709046e-07,0.0,0.0,0.6330195134350222
0.10416666666666667,50834314282077.88,66846551708335.12,2.7126443263317728,3.37404873913947e-07,-1.6767707222697936e-08,-6.456721442755067e-05,0.6449225695988976
0.20833333333333334,50834335846927.914,66846572847475.85,2.7126442773878607,3.3769461818651043e-07,-6.571161925705837e-08,-0.00025303496504332354,0.679938797864925
0.3125,50834358903565.19,66846595500268.4,2.7126441153551197,3.3879678056344235e-07,-2.2774436025940759e-07,-0.0008769725489737231,0.7694467259118697
0.4166666666666667,50834386261432.734,66846622485236.34,2.712643531390923,3.440967239381493e-07,-8.117085568137838e-07,-0.0031256366624488633,1.2156380420249702
0.5208333333333334,50834438305368.66,66846674169629.31,2.712641132500123,3.7614677876068795e-07,-3.2105993570397118e-06,-0.012363017458124768,5.447440353957404
0.625,50834740845068.484,66846976240110.72,2.712628862320172,6.150625459023749e-07,-1.548077930779712e-05,-0.05961165613143963,42.312979417255384
0.7291666666666667,50837189964641.3,66849424527974.59,2.712563823532162,2.3995042941400046e-06,-8.051956731813803e-05,-0.31005575774881095,315.6817261700082
0.8333333333333334,50855266166865.63,66867499467552.11,2.7122364093331943,1.473498677298091e-05,-0.000407933766285673,-1.5708257909197556,1848.5934384406678
0.9375,50957378313507.75,66969611444729.43,2.710997732470613,7.514200308900902e-05,-0.0016466106288670623,-6.340584323229682,5497.409844056945
1.0416666666666667,51212681847288.35,67224919901991.39,2.708825220850415,0.00020001303633507885,-0.00381912224906511,-14.706249453509958,8679.025125448858
1.1458333333333335,51521645848246.336,67533890039432.59,2.7067554462567673,0.00033010584179703244,-0.005888896842712654,-22.67630631517997,9385.737936636486
1.25,51822896661157.125,67835146101628.48,2.705010505149196,0.00044522119750194523,-0.00763383795028405,-29.395530664678247,8988.91309009411
1.3541666666666667,52106061620759.93,68118315574448.83,2.7035228448829915,0.0005463718496000469,-0.009121498216488444,-35.12404668226118,8439.257737113518
1.4583333333333335,52371576798882.055,68383834794724.66,2.7022257086010173,0.0006364544911092937,-0.010418634498462698,-40.11891421827196,7930.121169613216
1.5625,52621640262978.53,68633902002340.34,2.70107299348823,0.0007177975093334603,-0.01157134961125017,-44.55766084431494,7488.8415878949745
1.6666666666666667,52858465577865.01,68870730866673.805,2.700033154181297,0.000792112770398905,-0.012611188918183025,-48.56175792265876,7110.888106869341
1.7708333333333335,53083956286412.336,69096224994683.75,2.699083935755004,0.000860663767702252,-0.013560407344475944,-52.21690223398553,6786.447264175402
1.875,53299687956341.76,69311959994206.445,2.6982091075878976,0.000924402140548801,-0.014435235511582434,-55.58559284282223,6506.148291940015
1.9791666666666667,53506954902570.5,69519230205719.62,2.697396478990142,0.0009840604912891467,-0.015247864109337872,-58.714772296182986,6262.153879980022
2.0833333333333335,53706823156273.11,69719101676882.29,2.6966366612873145,0.001040214260374785,-0.016007681812165497,-61.64059345304993,6048.144104890896
2.1875,53900176145416.57,69912457846385.39,2.6959222686325455,0.0010933235421552556,-0.016722074466934522,-64.39149690772732,5859.064499340967
2.291666666666667,54087751286054.586,70100036137346.36,2.695247384698045,0.001143761964733989,-0.017396958401434848,-66.9902645945584,5690.864005210972
2.3958333333333335,54270168626703.164,70282456602988.914,2.6946071960343496,0.0011918370923642413,-0.018037147065130377,-69.45543160719339,5540.2755603618325
2.5,54447953174966.06,70460244254087.84,2.693997733303802,0.0012378051504400465,-0.018646609795677893,-71.80228262780243,5469.018893714155
