V,n,p,neff_re,neff_im,d_neff,d_phi,C_total_pF_cm
0.0,27813035358090.938,33116861897368.6,2.867259266071494,9.67692244084024e-10,0.0,0.0,0.5984674957752559
0.10416666666666667,27813054905241.09,33116881260013.4,2.8672592577855034,9.936299632651768e-10,-8.28599056035273e-09,-3.686741442905748e-05,0.6104823623617056
0.20833333333333334,27813075229193.45,33116901408166.383,2.8672592244540533,1.1291008150581578e-09,-4.1617440604824196e-08,-0.00018517127422233305,0.6462133501306737
0.3125,27813097088746.8,33116923104559.754,2.8672590861343386,1.9229197354210142e-09,-1.7993715539788013e-07,-0.0008006064731694513,0.7405052200766538
0.4166666666666667,27813123527990.83,33116949398328.645,2.8672585037793166,6.9404582619878316e-09,-7.622921773808855e-07,-0.0033917177934044552,1.2532526500746315
0.5208333333333334,27813178714039.77,33117004441512.78,2.867255887103168,4.178920179581209e-08,-3.3789683260287973e-06,-0.015034270762319002,6.336907079057389
0.625,27813535707772.137,33117361215696.016,2.8672424142534068,3.039437415616018e-07,-1.6851818087193493e-05,-0.0749799262717482,50.40919810743352
0.7291666666666667,27816456448487.152,33120281487653.094,2.867171506394233,2.2485104398108977e-06,-8.775967726082357e-05,-0.3904750274778713,394.8183613009152
0.8333333333333334,27839205504912.42,33143030218367.71,2.866817049379687,1.5589134169360517e-05,-0.0004422166918067738,-1.9675844336942008,2485.0139489684525
0.9375,27978018408443.83,33281849468349.98,2.865525602647611,7.827460374203364e-05,-0.0017336634238831472,-7.713705134377789,7394.986973689541
1.0416666666666667,28319985482672.85,33623831040962.184,2.863465382035082,0.00019536404746600913,-0.0037938840364120097,-16.88038310536438,11627.650590064355
1.1458333333333335,28733985409792.2,34037842609787.75,2.861590298205635,0.0003113085226521439,-0.00566896786585902,-25.22331955043128,12770.646011638906
1.25,29150267980347.117,34454134025941.46,2.8600151330090804,0.0004132914804146842,-0.00724413306241356,-32.23180787450342,12632.062547818708
1.3541666666666667,29555260150242.754,34859133144716.492,2.8586621161944934,0.0005034932754230834,-0.008597149877000554,-38.25187647940157,12250.429849914879
1.4583333333333335,29946732257231.465,35250610775415.07,2.8574696297229867,0.000584671839475296,-0.009789636348507269,-43.5576866448685,11835.003992186997
1.5625,30324716483444.477,35628599415638.41,2.8563974959675376,0.0006588377657068345,-0.010861770103956392,-48.32800338583302,11428.380119590644
1.6666666666666667,30689752635117.336,35993639114214.52,2.855419101517331,0.0007273993116924911,-0.011840164554163035,-52.681239538846754,11040.193013092538
1.7708333333333335,31042499370456.55,36346388717106.55,2.8545160832214864,0.0007913633720461866,-0.012743182850007528,-56.69909950470496,10672.563933285197
1.875,31383634461003.906,36687526138404.375,2.853675249157535,0.0008514722034735122,-0.01358401691395894,-60.44027899024443,10325.59041535557
1.9791666666666667,31713822946605.01,37017716525072.79,2.8528867828840974,0.0009082894510035768,-0.01437248318739659,-63.948454947534316,9998.673471993574
2.0833333333333335,32033703686218.37,37337598816602.91,2.8521431596133984,0.0009622544820866146,-0.01511610645809558,-67.25710792031585,9690.90248082828
2.1875,32343882537985.035,37647778932126.375,2.851438466222319,0.001013717545394818,-0.01582079984917506,-70.3925475645096,9401.209916713507
2.291666666666667,32644928971862.688,37948826388303.836,2.8507679584384276,0.0010629631984400347,-0.016491307633066388,-73.37588289015088,9128.458068826256
2.3958333333333335,32937374889283.55,38241273122799.93,2.8501277624975403,0.001110226382682821,-0.017131503573953655,-76.22434969645225,8871.49587034613
2.5,33221714931870.27,38525613805734.734,2.849514667936531,0.0011557037602042454,-0.017744598134962875,-78.95223251266991,8746.818896275578
