V,n,p,neff_re,neff_im,d_neff,d_phi,C_total_pF_cm
0.0,85523588880993.56,116577887363864.2,3.781005803687121,0.17984452114424465,0.0,0.0,0.7440818270776709
0.10416666666666667,85523613317207.48,116577911304665.77,3.7810057920476443,0.17984452219855016,-1.1639476493741086e-08,-4.8671102597196616e-05,0.7554900981069159
0.20833333333333334,85523638488343.06,116577935993979.6,3.7810057805547808,0.17984452323957345,-2.3132340043474642e-08,-9.672913521279187e-05,0.789338823795581
0.3125,85523665107652.52,116577962153084.19,3.7810057692789725,0.17984452426093797,-3.440814833055583e-08,-0.0001438795394686842,0.8756041524433587
0.4166666666666667,85523695858892.52,116577992479498.39,3.7810057583247048,0.17984452525317618,-4.5362416045691134e-08,-0.00018968540437396615,1.2621576384681723
0.5208333333333334,85523747583055.42,116578043797855.72,3.78100574762504,0.17984452622235123,-5.606208075548125e-08,-0.0002344266329958745,4.548686716458923
0.625,85523992043520.7,116578287767151.2,3.7810057362261813,0.17984452725486055,-6.746093950127374e-08,-0.0002820915794224384,33.5455429471658
0.7291666666666667,85525929206830.61,116580224149314.62,3.78100572226444,0.1798445285194236,-8.142268059785351e-08,-0.00034047335747856806,252.56504499783506
0.8333333333333334,85540413705105.88,116594707501903.12,3.7810057056338975,0.1798445300209707,-9.805322331857269e-08,-0.0004100148743536989,1525.0134819994216
0.9375,85625080144095.89,116679372910181.39,3.7810056747336684,0.1798445326827132,-1.2895345236074718e-07,-0.0005392258589540175,4631.0824832623575
1.0416666666666667,85841507060570.84,116895800467605.3,3.78100556859252,0.1798445413948286,-2.3509460067572263e-07,-0.000983060830587008,7251.071847059798
1.1458333333333335,86096512453613.88,117150807909954.69,3.7810053790645526,0.17984455681034356,-4.246225682180693e-07,-0.001775582311965662,7639.456350602393
1.25,86338189630027.2,117392487403467.16,3.7810051461930443,0.17984457571173848,-6.574940765169401e-07,-0.002749347161138473,7143.400014989675
1.3541666666666667,86560943443272.53,117615243506282.98,3.781004890428027,0.17984459645510928,-9.132590936822282e-07,-0.0038188424599965762,6591.5798850641395
1.4583333333333335,86766743686138.9,117821045967571.58,3.7810046208173973,0.1798446183129982,-1.1828697235038987e-06,-0.004946233939536191,6109.917728915775
1.5625,86958181956722.69,118012486389592.11,3.781004341929099,0.17984464091811067,-1.4617580217368698e-06,-0.006112420493008209,5702.357778280371
1.6666666666666667,87137484457256.0,118191790986200.64,3.7810040563556004,0.1798446640619921,-1.7473315203631046e-06,-0.007306561574709942,5356.640830239711
1.7708333333333335,87306445741558.92,118360754322131.67,3.7810037657019775,0.17984468761558187,-2.03798514331055e-06,-0.00852194547194355,5060.6391503351515
1.875,87466503519864.53,118520814116472.23,3.7810034710286953,0.17984471149360795,-2.3326584255300986e-06,-0.009754137792558012,4804.609550406938
1.9791666666666667,87618818887589.95,118673131471579.25,3.7810031730721687,0.17984473563685632,-2.6306149520927136e-06,-0.011000059177564588,4581.028441014682
2.0833333333333335,87764340405098.45,118818654953245.39,3.781002872364095,0.17984476000256824,-2.9313230256455824e-06,-0.012257486305628909,4384.097823453023
2.1875,87903852208070.42,118958168701447.12,3.781002569300458,0.17984478455888792,-3.234386662942512e-06,-0.013524763351318228,4209.309420887024
2.291666666666667,88038009748997.83,119092328172122.47,3.7810022641835017,0.1798448092814932,-3.539503619087725e-06,-0.014800626461198944,4053.115371285398
2.3958333333333335,88167366497496.1,119221686837706.34,3.7810019572483298,0.17984483415143307,-3.84643879103308e-06,-0.016084092539116936,3912.688672853593
2.5,88292394107053.92,119346716354027.31,3.781001648680221,0.17984485915373272,-4.1550068998752465e-06,-0.017374386831283416,3846.102559180449
