V,n,p,neff_re,neff_im,d_neff,d_phi,C_total_pF_cm
0.0,14422035875912.69,13826151985476.834,2.883643199802394,4.887785886244459e-10,0.0,0.0,0.8059129772222413
0.10416666666666667,14422062115533.96,13826178142867.785,2.8836431867240004,5.704611202888089e-10,-1.3078393479304395e-08,-6.0832547206013076e-05,0.8160386345064559
0.20833333333333334,14422089012050.818,13826204960016.94,2.8836431446889046,8.07195482890022e-10,-5.511348932785154e-08,-0.0002563536528037652,0.8471377542492244
0.3125,14422117270038.166,13826233142905.117,2.8836429911662185,1.8201421716746468e-09,-2.086361754471966e-07,-0.000970445644708394,0.9334257573760771
0.4166666666666667,14422149771056.281,13826265575706.262,2.8836423885909683,7.248566459125348e-09,-8.112114255887093e-07,-0.0037732506992752602,1.3806243572942898
0.5208333333333334,14422207098674.045,13826322838841.654,2.883639775784709,4.167650078539421e-08,-3.4240176849387183e-06,-0.015926399353472936,5.963435593945486
0.625,14422537562306.607,13826653218569.84,2.883626381713609,2.977453477810374e-07,-1.6818088784731344e-05,-0.07822728238992423,65.73229262022282
0.7291666666666667,14426480770404.26,13830596431734.326,2.8835585752821773,2.1148842464465423e-06,-8.462452021662514e-05,-0.39362060248533376,475.89545584262845
0.8333333333333334,14453478069987.03,13857594082005.088,2.8833308978904384,1.012360774135797e-05,-0.0003123019119555259,-1.4526341351960246,1384.4808420586771
0.9375,14516494636542.832,13920608602277.008,2.882944008200333,2.637939256826086e-05,-0.000699191602060889,-3.2522041950888907,2330.6153026124225
1.0416666666666667,14605006886827.197,14009118527595.121,2.8824715147728743,4.853019063440426e-05,-0.0011716850295195869,-5.4499495661771515,2989.3860272276715
1.1458333333333335,14710854292412.03,14114963114378.434,2.8819490120922437,7.486196057641436e-05,-0.0016941877101501746,-7.880306860062392,3468.206132602576
1.25,14830498125931.006,14234603123965.955,2.881388756152622,0.00010461718497010692,-0.002254443649771787,-10.486268819259667,3868.6491815997874
1.3541666666666667,14962381714125.332,14366481714188.955,2.8807948154584353,0.0001374772338619502,-0.002848384343958621,-13.248911293189458,4233.550806565392
1.4583333333333335,15105751063048.031,14509844891897.646,2.880168491793267,0.00017330684728896934,-0.003474708009127081,-16.162179194778084,4580.417473308998
1.5625,15260187579480.643,14664274125830.55,2.8795101907759006,0.00021204667553318768,-0.004133009026493273,-19.224185837877283,4916.403633168764
1.6666666666666667,15425402382150.326,14829480613769.201,2.8788201441567645,0.00025366405894981504,-0.004823055645629459,-22.43385326372571,5243.9061828280655
1.7708333333333335,15601132704859.744,15005201669356.781,2.8780987312150117,0.00029812734641221714,-0.005544468587382223,-25.78941730174377,5562.815156296987
1.875,15787082518838.727,15191141338836.188,2.8773466445687306,0.00034539060097571364,-0.006296555233663348,-29.287656323631797,5871.529083597103
1.9791666666666667,15982884942762.908,15386932809531.223,2.876564986479709,0.0003953835073052169,-0.007078213322684768,-32.923443293537716,6167.487303149598
2.0833333333333335,16188077470975.51,15592113638060.553,2.875755326262666,0.000448004438024983,-0.007887873539727863,-36.68947873604412,6447.511813107298
2.1875,16402086608202.88,15806110385542.729,2.8749197284809322,0.0005031159669662893,-0.008723471321461673,-40.576159587403964,6708.080708674391
2.291666666666667,16624220875212.342,16028231623822.373,2.8740607536021807,0.0005605426912728058,-0.009582446200213202,-44.571576145494156,6945.5834970466585
2.3958333333333335,16853672043019.678,16257669170152.436,2.87318143039614,0.0006200714295162074,-0.010461769406254096,-48.66164045847509,7156.573248424034
2.5,17089524532441.564,16493507487084.809,2.872285199861841,0.0006814538542973174,-0.011357999940552865,-52.830347140337366,7255.027070655879
